t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz, yaw
1.09,0.9435096459348015,-0.23517791817233585,0.0,0.5644653657387948,1.6753524802559798,0.0,-3.3369674366927655,1.3740136040604671,0.0,-3.185357638404014,-26.722409487244843,0.0,-15.301697862345678,102.0179880038752,0.0,0.0
1.1,0.9489869141128119,-0.21836010390774332,0.0,0.5309339538867119,1.6877735032747327,0.0,-3.3695537497933796,1.1118920878446765,0.0,-3.3286322138716065,-25.701777444938003,0.0,-13.338150958024688,102.08757001124832,0.0,0.0
1.11,0.9541272158031334,-0.20143101536503688,0.0,0.4970698461423332,1.6976243490155438,0.0,-3.403473153127142,0.8599782349632583,0.0,-3.4518307125027796,-24.681095553720837,0.0,-11.287620535185178,102.02591200833336,0.0,0.0
1.12,0.9589271607740183,-0.1844158439812273,0.0,0.4628607296199119,1.7050070742194228,0.0,-3.438520650553775,0.618265777327041,0.0,-3.554117440316051,-23.66173758702442,0.0,-9.156934834567894,101.82073932949248,0.0,0.0
1.1300000000000001,0.9633832460511057,-0.16733876117339638,0.0,0.42829638204176335,1.7100236022120388,0.0,-3.4744832304052222,0.38673409537925973,0.0,-3.634724985737347,-22.645200064936198,0.0,-6.952922096913568,101.45977730908783,0.0,0.0
1.1400000000000001,0.967491877212898,-0.15022292041088156,0.0,0.3933687484794217,1.712775573251711,0.0,-3.5111405483097253,0.16534699062899394,0.0,-3.6929542196000016,-21.633102254199997,0.0,-4.682410562962946,100.9307512814815,0.0,0.0
1.1500000000000001,0.971249390419508,-0.13309046084535384,0.0,0.3580720112665571,1.7133641826027346,0.0,-3.5482656100158954,-0.04594854181539754,0.0,-3.728174295144754,-20.627186168216028,0.0,-2.3522284734567727,100.22138658103569,0.0,0.0
1.16,0.9746520751063937,-0.11596251262153626,0.0,0.32240265308365196,1.711890006334041,0.0,-3.5856254542167862,-0.24722354071283492,0.0,-3.7398226480197545,-19.629316567040895,0.0,0.030795930864165655,99.31940854211253,0.0,0.0
1.17,0.9776961972747994,-0.09885920399130713,0.0,0.2863595132144336,1.708452814843192,0.0,-3.6229818353739747,-0.43856830615609965,0.0,-3.7274049962805567,-18.641480957387515,0.0,2.4598344092592264,98.21254249907412,0.0,0.0
1.18,0.9803780233106182,-0.0817996703539405,0.0,0.24994383697407274,1.7031513741057076,0.0,-3.660091906541626,-0.6200936270383717,0.0,-3.6904953403901253,-17.665789592625256,0.0,4.928058720987629,96.88851378628263,0.0,0.0
1.19,0.9826938442633971,-0.06480206534522281,0.0,0.2131593183091346,1.6960832346497308,0.0,-3.6967089021905735,-0.7919320085198107,0.0,-3.628735963218829,-16.704475472779833,0.0,7.428640625308617,95.33504773810019,0.0,0.0
1.2,0.9846400005172001,-0.04788357409819821,0.0,0.17601213556929218,1.687344508256024,0.0,-3.7325828210323917,-0.9542388994941144,0.0,-3.5418374300444464,-15.759894344533347,0.0,9.95475188148146,93.53986968888894,0.0,0.0
1.21,0.9862129067850459,-0.0310604287982868,0.0,0.13851098045079901,1.6770296323833003,0.0,-3.767461108843469,-1.1071939200550847,0.0,-3.429578588552163,-14.834524701224277,0.0,12.499564248765413,91.49070497301102,0.0,0.0
1.22,0.9874090773586406,-0.014347926655522869,0.0,0.10066708011172021,1.665231122318891,0.0,-3.801089341289083,-1.2510020889631908,0.0,-3.29180656883457,-13.930967782847475,0.0,15.056249486419734,89.17527892482858,0.0,0.0
1.23,0.9882251515451211,0.0022395495833400503,0.0,0.06249421245892328,1.6520393110547449,0.0,-3.833211906747475,-1.3858950511121293,0.0,-3.1284367833916695,-13.051947576054175,0.0,17.617979353703692,86.58131687870375,0.0,0.0
1.24,0.9886579192225269,0.018688508460111053,0.0,0.024008714606828296,1.6375420768887636,0.0,-3.863572689133923,-1.5121323049953945,0.0,-2.9394529271308665,-12.200310814151997,0.0,20.177925609876528,83.69654416899867,0.0,0.0
1.25,0.988704346445718,0.034986323845083656,0.0,-0.014770515492082859,1.621824558751471,0.0,-3.8919157507248148,-1.6300024301728357,0.0,-2.724906977366977,-11.379026977104928,0.0,22.729260014197525,80.50868613007549,0.0,0.0
1.26,0.9883616010344578,0.05112120606885068,0.0,-0.05382202424499827,1.604968859258017,0.0,-3.917986014981725,-1.739824314737227,0.0,-2.4849191938222246,-10.591188291533342,0.0,25.265154325925923,77.00546809629634,0.0,0.0
1.27,0.987627078075376,0.0670821700232665,0.0,-0.09312181444474765,1.5870537354855143,0.0,-3.9415299493754876,-1.841948382780826,0.0,-2.2196781186262364,-9.84000973071398,0.0,27.778780304320986,73.17461540202336,0.0,0.0
1.28,0.9864984252695321,0.08285900010880848,0.0,-0.13264336412401623,1.5681542774757122,0.0,-3.9622962482102686,-1.9367578218619403,0.0,-1.929440576316051,-9.128829014579978,0.0,30.263309708641973,69.0038533816187,0.0,0.0
1.29,0.984973568057294,0.09844221190559249,0.0,-0.1723576522377972,1.548341574463003,0.0,-3.980036515447642,-2.024669810471492,0.0,-1.614531673836113,-8.461106609720837,0.0,32.711914298148145,64.48090736944448,0.0,0.0
1.3,0.9830507344522521,0.11382301044529503,0.0,-0.21223319117408734,1.5276823688277614,0.0,-3.9945059475306635,-2.106136745499575,0.0,-1.2753448005382728,-7.840425729382442,0.0,35.11776583209877,59.593502699862846,0.0,0.0
1.31,0.9807284795158848,0.128993244961235,0.0,-0.25223606609282134,1.5062386977750224,0.0,-4.005464016207944,-2.1816474697020327,0.0,-0.9123416281817907,-7.270492333467061,0.0,37.4740360697531,54.32936470723596,0.0,0.0
1.32,0.9780057094046931,0.1439453599938696,0.0,-0.29232998109304864,1.4840675227384899,0.0,-4.012675151357725,-2.2517284991670055,0.0,-0.5260521109333332,-6.755135128533336,0.0,39.773896770370385,48.676218725925935,0.0,0.0
1.33,0.974881704921523,0.15867234272895636,0.0,-0.33247631220834883,1.46122034650988,0.0,-4.015909423811951,-2.3169452507815054,0.0,-0.11707448536697607,-6.298305567796277,0.0,42.010519693209886,42.62179009029493,0.0,0.0
1.34,0.971356144502792,0.1731676664456357,0.0,-0.37263416723049037,1.4377428180936012,0.0,-4.014943228180343,-2.377903269697974,0.0,0.31392472953580297,-5.9040778511272975,0.0,44.177076597530885,36.15380413470507,0.0,0.0
1.35,0.9674291265733372,0.1874252299516866,0.0,-0.41276045236132763,1.4136743252867656,0.0,-4.009559965674476,-2.435249456800853,0.0,0.7662107323861114,-5.576648925054165,0.0,46.26673924259262,29.2599861935185,0.0,0.0
1.36,0.9631011912006057,0.20143929288320972,0.0,-0.45280994569294075,1.3890475749845377,0.0,-3.999550726931849,-2.48967329617314,0.0,1.2389804393876567,-5.320338482761041,0.0,48.27267938765435,21.92806160109737,0.0,0.0
1.37,0.9583733409798983,0.2152044067459895,0.0,-0.4927353775160145,1.3638881612108147,0.0,-3.984714974839963,-2.5419080825629585,0.0,1.7313624843367328,-5.13958896408846,0.0,50.18806879197534,14.145755691803814,0.0,0.0
1.3800000000000001,0.9532470610823927,0.2287153415757912,0.0,-0.5324875174564588,1.3382141208742426,0.0,-3.964861227360392,-2.592732148850116,0.0,2.2424172186222244,-5.038965555533331,0.0,52.00607921481485,5.90079379999996,0.0,0.0
1.3900000000000001,0.9477243383976557,0.24196700809484362,0.0,-0.572015268440271,1.312035477249568,0.0,-3.9398077403528577,-2.642970093512676,0.0,2.7711367112256204,-5.0231561902489545,0.0,53.71988241543214,-2.819098739952068,0.0,0.0
1.4000000000000001,0.9418076797023678,0.25495437524176234,0.0,-0.6112657674866354,1.2853537711843206,0.0,-3.9093831903993053,-2.6934940080935137,0.0,3.316444748720994,-5.096971548044998,0.0,55.32265015308646,-12.026196593690074,0.0,0.0
1.41,0.9355001287869746,0.26767238295216633,0.0,-0.650184493329267,1.2581615800308341,0.0,-3.873427357627976,-2.74522470466688,0.0,3.8771968352749933,-5.265345055387499,0.0,56.80755418703703,-21.73277442685172,0.0,0.0
1.42,0.9288052824719832,0.28011585006724327,0.0,-0.6887153808659975,1.2304420243035972,0.0,-3.831791808537479,-2.799132943304974,0.0,4.4521801926469085,-5.533332885398902,0.0,58.16776627654322,-31.951106905075363,0.0,0.0
1.43,0.9217279746569409,0.29227904319811776,0.0,-0.7268003559979184,1.2021692892766576,0.0,-3.784344381003713,-2.8562320562973547,0.0,5.0396560713196505,-5.90352637896137,0.0,59.021966394444455,-40.162098005041166,0.0,0.0
1.44,0.9142716183514621,0.3041569239787198,0.0,-0.764382011052644,1.1733051719414478,0.0,-3.73100928027136,-2.9172459719587738,0.0,5.626037741377779,-6.2962311561555575,0.0,58.22623564444445,-38.34690612592594,0.0,0.0
1.45,0.9064422096351885,0.31574304821155735,0.0,-0.8014011356365712,1.1438115906473603,0.0,-3.6718529451947273,-2.982093022272652,0.0,6.203625096142697,-6.669842117426391,0.0,57.26379847469136,-36.34499903076133,0.0,0.0
1.46,0.8982456633397126,0.3270309328595776,0.0,-0.8377999847326403,1.113651199441817,0.0,-3.6069715847338455,-3.0505730997399922,0.0,6.770771925583541,-7.022542036925106,0.0,56.138825718518525,-34.16636198189301,0.0,0.0
1.47,0.889688466663719,0.33801373173028737,0.0,-0.8735218570287546,1.0827887426443112,0.0,-3.5364776614073876,-3.122468423866427,0.0,7.32587372800278,-7.3526135414263925,0.0,54.85548820925926,-31.82098024166667,0.0,0.0
1.48,0.8807776679302084,0.3486842572454814,0.0,-0.9085112553679503,1.0511912265837315,0.0,-3.4604994742093353,-3.197544539688453,0.0,7.867367710036217,-7.658439110328398,0.0,53.41795678024691,-29.318839072427984,0.0,0.0
1.49,0.8715208637600735,0.3590350038784177,0.0,-0.9427140430277327,1.018828081350421,0.0,-3.3791807415256447,-3.275551316299667,0.0,8.393732786652986,-7.938501075652731,0.0,51.830402264814815,-26.669923736522627,0.0,0.0
1.5,0.8619261847037365,0.3690581731585873,0.0,-0.9760775958285792,0.9856713125629745,0.0,-3.2926801840509152,-3.3562239453769966,0.0,8.90348958115556,-8.19138162204445,0.0,50.09699549629629,-23.88421949629629,0.0,0.0
1.51,0.8520022793725551,0.3787457001442253,0.0,-1.0085509500716092,0.9516956431497761,0.0,-3.201171107705054,-3.43928393970694,0.0,9.395200425179738,-8.415762786772072,0.0,48.22190730802468,-20.971711614094637,0.0,0.0
1.52,0.8417582971117061,0.3880892812627112,0.0,-1.0400849463054207,0.9168786451452706,0.0,-3.104840986549944,-3.5244401317117955,0.0,9.867469358694656,-8.610426459727577,0.0,46.20930853333333,-17.942385352263358,0.0,0.0
1.53,0.8312038692562554,0.3970804034190057,0.0,-1.070632368922093,0.8812008615009747,0.0,-3.0038910457061094,-3.6113896719758998,0.0,10.318942130002782,-8.774254383426392,0.0,44.06337000555554,-14.806225973148127,0.0,0.0
1.54,0.8203490890121211,0.4057103742722712,0.0,-1.1001480815823563,0.8446459179112257,0.0,-2.898535844269384,-3.6998190277718614,0.0,10.748306195739922,-8.906228153007412,0.0,41.78826255802467,-11.573218739094628,0.0,0.0
1.55,0.8092044900036398,0.4139703535808234,0.0,-1.1285891584699295,0.8072006246536676,0.0,-2.789002858227576,-3.7894049815867943,0.0,11.15429072087521,-9.005429216232976,0.0,39.38815702407405,-8.253348912448523,0.0,0.0
1.56,0.7977810235294437,0.42185138551556167,0.0,-1.155915011375021,0.7688550684444744,0.0,-2.675532063377137,-3.8798156296485526,0.0,11.535666578711115,-9.071038873488892,0.0,36.86722423703701,-4.856601755555523,0.0,0.0
1.57,0.7860900345683561,0.429344431842025,0.0,-1.1820875126070003,0.7296026943083124,0.0,-2.5583755182398242,-3.9707113804519683,0.0,11.891246350883442,-9.102338277784417,0.0,34.22963503024688,-1.392962530761281,0.0,0.0
1.58,0.774143236577016,0.4364404058712218,0.0,-1.2070711137362338,0.6894403774630382,0.0,-2.437796946979375,-4.06174595328508,0.0,12.219884327361322,-9.098708434752266,0.0,31.479560237037003,2.1275834995885248,0.0,0.0
1.59,0.761952685120936,0.4431302070793797,0.0,-1.2308329601650878,0.6483684852191363,0.0,-2.314071322318164,-4.152567376755373,0.0,12.520476506447228,-9.059630202648613,0.0,28.621170690740698,5.695051073148193,0.0,0.0
1.6,0.7495307503807067,0.449404756296764,0.0,-1.2533430015280989,0.606390928893893,0.0,-2.1874844484538767,-4.24281898731601,0.0,12.79196059477696,-8.984684292353089,0.0,25.65863722469131,9.299454927572071,0.0,0.0
1.61,0.7368900885750529,0.4552550313657111,0.0,-1.2745740979213087,0.5635152057403088,0.0,-2.058332543976174,-4.332140427792069,0.0,13.033316007319655,-8.873551267368777,0.0,22.596130672222174,12.930809800514467,0.0,0.0
1.62,0.7240436123424491,0.46067210316802515,0.0,-1.294502121960769,0.5197524308907476,0.0,-1.9269218247833577,-4.4201686459067755,0.0,13.243563867377784,-8.726011543822223,0.0,19.43782186666661,16.579130429629686,0.0,0.0
1.6300000000000001,0.7110044601230066,0.4656471719218844,0.0,-1.3131060566702106,0.4751173593153247,0.0,-1.7935680869990396,-4.506538892807738,0.0,13.421767006587144,-8.541945390463425,0.0,16.18788164135797,20.23443155257209,0.0,0.0
1.6400000000000001,0.697785964582336,0.4701716036484057,0.0,-1.3303680891978793,0.4296283977950309,0.0,-1.658596289888806,-4.590885721593179,0.0,13.567029964916875,-8.321332928665841,0.0,12.850480829629568,23.886727906995958,0.0,0.0
1.6500000000000001,0.684401620119097,0.4742369667080134,0.0,-1.3462737003625396,0.3833076069095961,0.0,-1.5223401387768853,-4.672843985838179,0.0,13.678498990669448,-8.064254132426385,0.0,9.429790264814748,27.526034230555638,0.0,0.0
1.6600000000000001,0.6708650494979411,0.47783506830676103,0.0,-1.360811750028644,0.33618069304008913,0.0,-1.385141667962814,-4.752049838120899,0.0,13.755362040480662,-7.770888828365427,0.0,5.929980780246844,31.14236526090545,0.0,0.0
1.67,0.657189969649558,0.4809579908727519,0.0,-1.3739745583106702,0.28827699038625687,0.0,-1.2473508236381083,-4.828141728548824,0.0,13.79684877931965,-7.441516695726803,0.0,2.3552232092592575,34.7257357356996,0.0,0.0
1.68,0.6433901566795308,0.4835981282028081,0.0,-1.3857579826066238,0.2396294329985953,0.0,-1.1093250468029159,-4.900761403284997,0.0,13.802230580488889,-7.076517266377779,0.0,-1.2903116148148186,38.26616039259261,0.0,0.0
1.69,0.6294794101277134,0.4857482212795326,0.0,-1.3961614904607071,0.1902745168251696,0.0,-0.9714288561827025,-4.969554903074245,0.0,13.770820525624178,-6.676369924809107,0.0,-5.002452858641973,41.75365396923871,0.0,0.0
1.7,0.6154715165198327,0.4874013936589136,0.0,-1.4051882282551573,0.14025225177316103,0.0,-0.8340334311449071,-5.034173561769425,0.0,13.701973404694652,-6.241653908134982,0.0,-8.777029688888888,45.1782312032922,0.0,0.0
1.71,0.6013802122530276,0.4885511863286186,0.0,-1.4128450857312473,0.08960610378515543,0.0,-0.6975161946156097,-5.09427500485765,0.0,13.595085716002778,-5.773048306093058,0.0,-12.609871272222236,48.529906832407434,0.0,0.0
1.72,0.5872191458570323,0.48919159193712447,0.0,-1.419142756339459,0.0383829269301712,0.0,-0.5622603959961991,-5.1495241479865275,0.0,13.449595666184363,-5.2713320610444425,0.0,-16.496806775308656,51.79869559423871,0.0,0.0
1.73,0.5730018396727117,0.4893170882938315,0.0,-1.424095793418815,-0.013367114490579368,0.0,-0.42865469408004,-5.199594195490396,0.0,13.264983170208538,-4.737383967973712,0.0,-20.43366536481483,54.97461222644037,0.0,0.0
1.74,0.5587416509896576,0.4889226710403093,0.0,-1.4277226622053854,-0.06559063382318486,0.0,-0.2970927399691372,-5.244167638916553,0.0,13.040769851377776,-4.1721826744888855,0.0,-24.416276207407435,58.0476714666667,0.0,0.0
1.75,0.5444517326845548,0.4880038853928204,0.0,-1.4300457876699568,-0.11823111992579904,0.0,-0.16797275999080696,-5.282937255551495,0.0,12.77651904132788,-3.5768066808214476,0.0,-28.440468469753114,61.007888052572056,0.0,0.0
1.76,0.5301449934020233,0.4865568568562712,0.0,-1.4310915981848678,-0.17122904501866243,0.0,-0.041697138614338325,-5.315607106947153,0.0,12.471835780027984,-2.9524343398263313,0.0,-32.502071318518546,63.84527672181075,0.0,0.0
1.77,0.5158340573196476,0.4845783208097353,0.0,-1.4308905650200123,-0.22452198251938804,0.0,0.08132799863233497,-5.341893537447122,0.0,12.126366815780553,-2.3003438569819417,0.0,-36.59691392037041,66.5498522120371,0.0,0.0
1.78,0.5015312235388995,0.48206565086369824,0.0,-1.42947723766801,-0.27804473486350845,0.0,0.20069320224597442,-5.361526172712898,0.0,11.739800605221395,-1.6219132903901157,0.0,-40.72082544197535,69.11162926090542,0.0,0.0
1.79,0.48724842514366307,0.47901688588917024,0.0,-1.4268902749985417,-0.3317294713102874,0.0,0.3159861158313628,-5.374248918250115,0.0,11.311867313319647,-0.918620550776172,0.0,-44.86963505000004,71.52062260607,0.0,0.0
1.8,0.4729971879680716,0.47543075561881476,0.0,-1.4231724722418535,-0.3855058757337917,0.0,0.4267918931846415,-5.3798209579347755,0.0,10.842338813377772,-0.19204340148887944,0.0,-49.03917191111117,73.76684698518525,0.0,0.0
1.81,0.45878858911536197,0.47130670472023956,0.0,-1.4183707838014263,-0.4393013043992251,0.0,0.5326936153766448,-5.3780177525394866,0.0,10.331028687031576,0.5561405414995493,0.0,-53.22526519197535,75.84031713590541,0.0,0.0
1.82,0.4446332152694584,0.46664491524159857,0.0,-1.4125363418958112,-0.4930409537245275,0.0,0.6332727078362304,-5.368632038259697,0.0,9.777792224250197,1.3241538095934278,0.0,-57.423744059259306,77.73104779588482,0.0,0.0
1.83,0.43054112084099017,0.46144632732965135,0.0,-1.405724471029634,-0.5466480380272332,0.0,0.7281093574336133,-5.351474825239927,0.0,9.182526423336101,2.110119081573626,0.0,-61.63043767962968,79.42905370277782,0.0,0.0
1.84,0.4165217859894549,0.4557126581204273,0.0,-1.3979946982937639,-0.6000439772565922,0.0,0.8167829295637032,-5.3263763961000095,0.0,8.545169990925094,2.912059183597547,0.0,-65.84117521975317,80.92434959423872,0.0,0.0
1.85,0.402583389949207,0.44944629048385226,0.0,-1.3894114270596394,-0.653150419098573,0.0,0.898865632401822,-5.293203286157381,0.0,7.866270644005285,3.727659339788411,0.0,-69.37934563137864,82.13648967966397,0.0,0.0
1.86,0.3887355010283461,0.44265078169726924,0.0,-1.3800410548064117,-0.7058823454080803,0.0,0.974045672776304,-5.251806283660853,0.0,7.168394297533319,4.553057521311132,0.0,-70.18498971111114,82.92607821481486,0.0,0.0
1.87,0.37498495818929034,0.4353301613843501,0.0,-1.369953907389321,-0.7581589045668301,0.0,1.042207819861002,-5.202117583898657,0.0,6.462813122313925,5.385816681759607,0.0,-70.9179520315844,83.60640005243489,0.0,0.0
1.8800000000000001,0.3613385770363395,0.4274893989816251,0.0,-1.359220536279238,-0.8098968303356888,0.0,1.1032788953913326,-5.144069268957648,0.0,5.75032471641809,6.224775591787129,0.0,-71.56407649711937,84.16374271824421,0.0,0.0
1.8900000000000001,0.34780246413900273,0.41913429978465955,0.0,-1.3479121824904274,-0.8610122376432712,0.0,1.1571944048882066,-5.077605718841866,0.0,5.031868238873594,7.0686358973041905,0.0,-72.10920701203707,84.584393737963,0.0,0.0
1.9000000000000001,0.3343820105943476,0.4102715104986267,0.0,-1.3361006826646438,-0.911420752421349,0.0,1.2038999532675958,-5.002684982719957,0.0,4.308524409665003,7.915962119478488,0.0,-72.53918748065847,84.85464063731142,0.0,0.0
1.9100000000000001,0.32108188659928805,0.40090852342196365,0.0,-1.3238583609991332,-0.9610376551527346,0.0,1.2433526604501024,-4.9192801501726064,0.0,3.5815155097336744,8.76518165473492,0.0,-72.83986180730456,84.96077094200963,0.0,0.0
1.92,0.30790603717437415,0.39105367912598626,0.0,-1.3112579070185404,-1.0097780381316372,0.0,1.2755225769705247,-4.8273807224399645,0.0,2.8522053809777743,9.614584774755564,0.0,-72.99707389629631,84.8890721777778,0.0,0.0
1.93,0.2948576791806403,0.3807161674933376,0.0,-1.2983722391907162,-1.0575569764364994,0.0,1.3003940995874297,-4.726993983669069,0.0,2.1220994262522064,10.46232462647976,0.0,-72.99666765195475,84.6258318703361,0.0,0.0
1.94,0.2819392997710804,0.369906026978147,0.0,-1.2852743543864353,-1.1042897126152957,0.0,1.317967386892714,-4.618146372161286,0.0,1.3928446093687192,11.306417232103989,0.0,-72.82448697860085,84.15733754540469,0.0,0.0
1.95,0.269152656418302,0.35863414195077253,0.0,-1.2720371631830127,-1.1498918550833181,0.0,1.3282597749211775,-4.500884851619728,0.0,0.6662294550958272,12.144741489081955,0.0,-72.46637578055557,83.46987672870372,0.0,0.0
1.96,0.2564987786599272,0.3469122379900034,0.0,-1.2587333110118282,-1.19427959023343,0.0,1.3313071927600886,-4.375278282396683,0.0,-0.055815950841159534,12.975039170124566,0.0,-71.90817796213993,82.54973694595338,0.0,0.0
1.97,0.24397797170329796,0.33475287498559786,0.0,-1.2454349851497533,-1.2373699082587941,0.0,1.3271655781587524,-4.241418792741045,0.0,-0.7712199617601421,13.794914923199928,0.0,-71.13573742767491,81.38320572287381,0.0,0.0
1.98,0.23158982203104778,0.3221694379140312,0.0,-1.2322137075544823,-1.2790808426880753,0.0,1.31591229313808,-4.099423150045741,0.0,-1.4777693700222319,14.601836271533347,0.0,-70.1348980814815,79.95657058518519,0.0,0.0
1.99,0.2193332051491007,0.30917612515032944,0.0,-1.2191401135437703,-1.3193317236331203,0.0,1.2976475396001543,-3.94943413209516,0.0,-2.173109407031749,15.393133613607336,0.0,-68.89150382788067,78.2561190586077,0.0,0.0
2.0,0.20720629561865792,0.29578793417886384,0.0,-1.2062837163185718,-1.3580434447491068,0.0,1.2724957749378,-3.791621898312577,0.0,-2.8547437432362255,16.166000223161607,0.0,-67.39139857119342,76.26813866886145,0.0,0.0
2.0100000000000002,0.19520657951373396,0.28202064456598097,0.0,-1.193712657330086,-1.395138743907172,0.0,1.2406071276441484,-3.6261853610075834,0.0,-3.5200344881264147,16.91749224919309,0.0,-65.6204262157407,73.97891694166661,0.0,0.0
2.02,0.18333086944580376,0.26789079805734684,0.0,-1.1814934424907073,-1.4305424975795082,0.0,1.2021588129222114,-3.4533535566235285,0.0,-4.166202190236223,17.644528715955847,0.0,-63.56443066584361,71.37474140274347,0.0,0.0
2.0300000000000002,0.1715753222971169,0.2534156756628712,0.0,-1.1696906642288756,-1.4641820289369465,0.0,1.1573565482944388,-3.2733870169849077,0.0,-4.790325837142875,18.343891522961265,0.0,-61.209255825822964,68.44189957781198,0.0,0.0
2.04,0.15993545980425056,0.2386132715921035,0.0,-1.1583667093878374,-1.4959874296589932,0.0,1.1064359692123014,-3.0865791405448504,0.0,-5.389342855466678,19.012225444977794,0.0,-58.540745599999966,65.16667899259257,0.0,0.0
2.05,0.14840619213344775,0.22350226390295574,0.0,-1.1475814529683053,-1.5258918954563652,0.0,1.0496640446658432,-2.893257563632488,0.0,-5.960049110871246,19.646038132031194,0.0,-55.54474389269551,61.53536717280525,0.0,0.0
2.06,0.13698184458931467,0.20810198172664437,0.0,-1.1373919377150252,-1.5538320753059804,0.0,0.9873404927932556,-2.693785531700411,0.0,-6.499098908063386,20.241700109404405,0.0,-52.207094608230406,57.53425164417004,0.0,0.0
2.07,0.12565618759843267,0.1924323689317201,0.0,-1.1278520395472484,-1.5797484343984283,0.0,0.919799196490455,-2.4885632705721177,0.0,-7.003004990793055,20.795444777637506,0.0,-48.51364165092595,53.14961993240745,0.0,0.0
2.08,0.11442247010944118,0.17651394409005383,0.0,-1.1190121188331035,-1.603585630797923,0.0,0.8474096190206298,-2.278029357689386,0.0,-7.468138541853511,21.303368412527863,0.0,-44.45022892510281,48.36775956323723,0.0,0.0
2.09,0.10327345655116466,0.1603677566076705,0.0,-1.1109186575078795,-1.6252929058147143,0.0,0.7705782196238324,-2.0626620933597715,0.0,-7.890729183081124,21.761430165129962,0.0,-40.00270033508233,43.17495806237999,0.0,0.0
2.1,0.09220146749032959,0.14401533888328633,0.0,-1.103613882036206,-1.6448244880899912,0.0,0.6897498691265223,-1.842980872003959,0.0,-8.266864975355565,22.165452061755573,0.0,-35.15689978518509,37.557502955555435,0.0,0.0
2.11,0.08119842413044748,0.12747865435744465,0.0,-1.0971353722181432,-1.662140011393243,0.0,0.6054092655511605,-1.6195475534032697,0.0,-8.592492418599642,22.511119003973583,0.0,-29.898671179732524,31.50168176848424,0.0,0.0
2.12,0.07025589679341027,0.11078004131510577,0.0,-1.0915156558391734,-1.6772049461321095,0.0,0.5180823497257484,-1.3929678339470093,0.0,-8.86341645177943,22.793978768610167,0.0,-24.213858423045146,24.99378202688601,0.0,0.0
2.13,0.05936515752537347,0.09394215230458591,0.0,-1.0867817891640985,-1.6899910445746915,0.0,0.4283377208934268,-1.163892617879977,0.0,-9.075300452904171,23.009442007748618,0.0,-18.08830541944444,18.020091256481486,0.0,0.0
2.14,0.048517236968473765,0.07698788903570053,0.0,-1.0829549232748392,-1.7004767997843484,0.0,0.3367880523220116,-0.9330193885498117,0.0,-9.223666239026342,23.1527822487295,0.0,-11.50785607325087,10.566896982990187,0.0,0.0
2.15,0.03770298563995589,0.05994033262000792,0.0,-1.0800498562521421,-1.7086479182669598,0.0,0.24409150691359371,-0.7010935796545041,0.0,-9.303894066241616,23.219135894150543,0.0,-4.4583542887859835,2.620486732133017,0.0,0.0
2.16,0.02691313976025611,0.04282266901600673,0.0,-1.078074571201188,-1.7144978063306686,0.0,0.15095315281407695,-0.4689099464897346,0.0,-9.311222629688894,23.203502221866675,0.0,3.07435602962984,-5.832851970370598,0.0,0.0
2.17,0.016138391771617244,0.025658109542185115,0.0,-1.0770297601211067,-1.7180280701580934,0.0,0.0581263790227734,-0.23731393719639637,0.0,-9.240749063550263,23.100743384990043,0.0,11.104430977674966,-14.806831598799775,0.0,0.0
