t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz, yaw
2.18,0.0053694656887815495,0.008469806320773599,0.0,-1.0769083336183947,-1.7192490295910194,0.0,-0.033585688998054364,-0.00720306400792925,0.0,-9.087428941051025,22.905584411889986,0.0,19.64602665102906,-24.315164627435124,0.0,0.0
2.19,-0.005402278799722509,-0.008719234823768166,0.0,-1.077696520308003,-1.7181803207054906,0.0,-0.12336417426401869,0.22050315015046296,0.0,-8.859208687652773,22.627160710427773,0.0,24.32658165740746,-29.49391721481487,0.0,0.0
2.2,-0.01618687845311718,-0.02588625414125195,0.0,-1.079368989442446,-1.7148489330292056,0.0,-0.21070845152304157,0.4452655307664502,0.0,-8.60648121979697,22.321839012907535,0.0,26.225718836762784,-31.57951574430738,0.0,0.0
2.21,-0.026992527095921356,-0.04300877322323586,0.0,-1.0819019468462092,-1.7092855373840619,0.0,-0.2954298639105585,0.6668695654820367,0.0,-8.334577115787202,21.995412665157538,0.0,28.160014555212676,-33.71243338902613,0.0,0.0
2.22,-0.03782769525777736,-0.060064633443278934,0.0,-1.0852681996525966,-1.7015227797446257,0.0,-0.37733507657138166,0.8851020832263572,0.0,-8.043201620222208,21.647480892177764,0.0,30.118102814814918,-35.87818691851864,0.0,0.0
2.23,-0.04870057182852583,-0.0770320133539975,0.0,-1.0894386088029229,-1.6915954554210517,0.0,-0.45622837539619293,1.09974662934003,0.0,-7.732173637680204,21.277787751272765,0.0,32.08861761762695,-38.062293102332035,0.0,0.0
2.24,-0.05961904449627027,-0.0938894503204679,0.0,-1.094382070936972,-1.6795405346533496,0.0,-0.5319128036213678,1.3105849138982804,0.0,-7.401425732718776,20.88622213205156,0.0,34.060192965706555,-40.25026871001384,0.0,0.0
2.25,-0.07059068006116848,-0.11061586233714346,0.0,-1.1000655116494524,-1.6653971737224262,0.0,-0.604191298428741,1.5173982600339082,0.0,-7.05100412987499,20.47281775642777,0.0,36.021462861111175,-42.42763051111119,0.0,0.0
2.2600000000000002,-0.08162270473862632,-0.127190569883478,0.0,-1.1064538901124508,-1.649206711577891,0.0,-0.6728678275454278,1.7199690522604092,0.0,-6.681068713665276,20.037753178619457,0.0,37.961061305898596,-44.579895275171594,0.0,0.0
2.27,-0.09272198456553817,-0.14359331767339903,0.0,-1.1135102150638831,-1.6310126519826387,0.0,-0.7377485258435934,1.9180821847949465,0.0,-6.29189302858555,19.5813517851493,0.0,39.867622302126264,-46.69257977174219,0.0,0.0
2.2800000000000002,-0.1038950060232497,-0.15980429615382272,0.0,-1.121195572161946,-1.6108606311741909,0.0,-0.7986428319402699,2.111526509881468,0.0,-5.883864279111089,19.104081794844422,0.0,41.72977985185196,-48.7512007703705,0.0,0.0
2.29,-0.11514785699088738,-0.17580416260735407,0.0,-1.129469162705562,-1.5887983710428206,0.0,-0.8553646247971289,2.300096286113681,0.0,-5.457483329696659,18.60655625883654,0.0,43.536167957133124,-50.74127504060365,0.0,0.0
2.3000000000000003,-0.12648620814273015,-0.19157406171436425,0.0,-1.138288353720827,-1.5648756178264314,0.0,-0.907733360320297,2.483592626758165,0.0,-5.0133647047763805,18.089533060561838,0.0,45.27542062002754,-52.648319351989144,0.0,0.0
2.31,-0.1379152949032679,-0.20709564542958867,0.0,-1.147608739413452,-1.5391440663222216,0.0,-0.9555752079601294,2.661824948077353,0.0,-4.552236588763873,17.553914915761094,0.0,46.93617184259266,-54.45785047407415,0.0,0.0
2.32,-0.14943990007362143,-0.22235109202843642,0.0,-1.1573842139872057,-1.5116572696151032,0.0,-0.9987241873110216,2.834612417652632,0.0,-4.07494082605212,17.000749372479554,0.0,48.50705562688618,-56.15538517640608,0.0,0.0
2.33,-0.16106433724297228,-0.2373231241781606,0.0,-1.167567055828354,-1.4824705343229,0.0,-1.0370233047111956,3.0017854027073625,0.0,-3.5824329210135275,16.43122881106699,0.0,49.97670597496577,-57.72644022853231,0.0,0.0
2.34,-0.17279243509866649,-0.25199502588906453,0.0,-1.1781080230560952,-1.4516408013583175,0.0,-1.0703256898424893,3.163186918429905,0.0,-3.0757820379999927,15.84669044417777,0.0,51.33375688888892,-59.156532400000046,0.0,0.0
2.35,-0.1846275227486582,-0.2663506582009186,0.0,-1.1889564604389982,-1.4192265122076666,0.0,-1.098495732330163,3.3186740762967135,0.0,-2.5561710013427437,15.248616316770692,0.0,52.56684237071336,-60.43117846035672,0.0,0.0
2.36,-0.19657241616993965,-0.2803744734597374,0.0,-1.200060417677432,-1.385287460726381,0.0,-1.1214102183426813,3.4681195323953258,0.0,-2.024896295352529,14.638633306109181,0.0,53.6645964224966,-61.53589517914956,0.0,0.0
2.37,-0.2086294058966338,-0.2940515280401074,0.0,-1.2113667790520013,-1.3498846304512768,0.0,-1.138959467191517,3.6114129357474636,0.0,-1.4833680643194214,14.018513121761089,0.0,54.615653046296345,-62.456199325925986,0.0,0.0
2.38,-0.22080024606139306,-0.30736749336820995,0.0,-1.2228214044379706,-1.3130800174296102,0.0,-1.1510484679309387,3.748462376632023,0.0,-0.9331101125130203,13.390172305598892,0.0,55.40864624417012,-63.177607670233236,0.0,0.0
2.39,-0.23308614490378038,-0.3203086651007291,0.0,-1.234369281685696,-1.2749364385648758,0.0,-1.1575980159578096,3.879195834908172,0.0,-0.3757599041822459,12.755672231799492,0.0,56.03221001817561,-63.6856369816187,0.0,0.0
2.4,-0.24548775685927673,-0.3328619703147915,0.0,-1.2459546903670446,-1.235517325479403,0.0,-1.1585458496113776,4.003562628338349,0.0,0.18693143644445698,12.117219106844432,0.0,56.474978370370394,-63.96580402962966,0.0,0.0
2.41,-0.2580051763425906,-0.3450149725641254,0.0,-1.2575213768878235,-1.1948865038936938,0.0,-1.1538477867730732,4.12153486091135,0.0,0.7530991251593182,11.477163969519657,0.0,56.725585302812085,-64.00362558381346,0.0,0.0
2.42,-0.27063793333891367,-0.3567558746565882,0.0,-1.2690127409661953,-1.1531079585225585,0.0,-1.143478861466302,4.233108871165334,0.0,1.3207647177750488,10.838002690915761,0.0,56.77266481755831,-63.78461841371744,0.0,0.0
2.43,-0.2833849909167992,-0.36807351900824725,0.0,-1.2803720334771007,-1.110245583487992,0.0,-1.1274344604562379,4.3383066805109065,0.0,1.8878361101250274,10.20237597442775,0.0,56.60485091666666,-63.29429928888889,0.0,0.0
2.44,-0.29624474477630564,-0.37895738542916535,0.0,-1.2915425656626716,-1.06636291824885,0.0,-1.105731459849621,4.4371774415541285,0.0,2.4521075380631157,9.573069355755264,0.0,56.21077760219478,-62.518184978875176,0.0,0.0
2.45,-0.3092150249460837,-0.38939758619607495,0.0,-1.3024679297086492,-1.0215228690472622,0.0,-1.0784093616945465,4.529798886419599,0.0,3.0112595774638464,8.95301320290237,0.0,55.579078876200256,-61.44179225322357,0.0,0.0
2.46,-0.32229309974304793,-0.39938485826709225,0.0,-1.3130922306867938,-0.9757874158718484,0.0,-1.0455314305802657,4.616278775073459,0.0,3.562859144222239,8.34528271617776,0.0,54.69838874074073,-60.05063788148148,0.0,0.0
2.47,-0.3354756821083124,-0.4089105524936552,0.0,-1.3233603298632979,-0.9292173049376721,0.0,-1.0071858302369707,4.696756343646481,0.0,4.104359494253972,7.753097928194551,0.0,53.55734119787375,-58.330238633196096,0.0,0.0
2.48,-0.34875893843303013,-0.4179666196848373,0.0,-1.3332180993731908,-0.8818717266829946,0.0,-0.9634867601356012,4.77140375275707,0.0,4.633100223495214,7.1798237038704915,0.0,52.14457024965703,-56.26611127791492,0.0,0.0
2.49,-0.36213849998781705,-0.4265455933792198,0.0,-1.34261268826075,-0.8338079792827675,0.0,-0.9145755920876247,4.84042753583435,0.0,5.146307267902806,6.628969740427749,0.0,50.44870989814807,-53.84377258518508,0.0,0.0
2.5,-0.37560947706939984,-0.43464056917947635,0.0,-1.3514927998859008,-0.7850811176789266,0.0,-0.8606220068448465,4.904070047441174,0.0,5.641092903454062,6.104190567393122,0.0,48.45839414540461,-51.04873932455413,0.0,0.0
2.5100000000000002,-0.3891664759781678,-0.4422451805048503,0.0,-1.3598089806966218,-0.735743588127422,0.0,-0.8018251306991844,4.962610911597198,0.0,6.114455746146977,5.609285546597846,0.0,46.162256993484114,-47.86652826556913,0.0,0.0
2.52,-0.4028040000000006,-0.44935400000000025,0.0,-1.3675133333333336,-0.6858449999999978,0.0,-0.7384111111111084,5.01636666666667,0.0,6.563277777777799,5.148194444444426,0.0,43.54888888888887,-44.28240740740745,0.0,0.0
2.5300000000000002,-0.41651494193464655,-0.45596079213851687,0.0,-1.3745620579736284,-0.6354313306020812,0.0,-0.6706152278662719,5.065623877359036,0.0,6.994408885148779,4.7021976963627115,0.0,42.65499104509597,-44.912355868484276,0.0,0.0
2.54,-0.4302929098498981,-0.4620610593154543,0.0,-1.3809114217475746,-0.5845474927544032,0.0,-0.5985549391488307,5.110390094316189,0.0,7.415940145919088,4.250044067729747,0.0,41.629857373113815,-45.51328213305902,0.0,0.0
2.5500000000000003,-0.4441306985710064,-0.46765032540980583,0.0,-1.386519282230964,-0.53323869927596,0.0,-0.5223327114357585,5.150605249980906,0.0,7.82658733593753,3.79203882204858,0.0,40.479114699074,-46.08217789351857,0.0,0.0
2.56,-0.458020686833995,-0.47272456938000057,0.0,-1.3913445849377597,-0.4815507478967693,0.0,-0.4420635721042485,5.186212479846367,0.0,8.22512249931415,3.32851730589847,0.0,39.208389849108315,-46.6160348422497,0.0,0.0
2.57,-0.4719548487837123,-0.47728023094784955,0.0,-1.3953474861156883,-0.42952998772319695,0.0,-0.3578745467490761,5.217158423286931,0.0,8.610373948420365,2.859844948934745,0.0,37.823309649348396,-47.111844671639254,0.0,0.0
2.58,-0.4859247666717007,-0.48131421593210016,0.0,-1.3984894699150001,-0.3772232826949974,0.0,-0.2699040964999955,5.243393524388891,0.0,8.98122626388891,2.386417263888866,0.0,36.32950092592586,-47.566599074074105,0.0,0.0
2.59,-0.4999216446976183,-0.4848239012015203,0.0,-1.4007334599304078,-0.32467797203404813,0.0,-0.17830155533913916,5.26487233278123,0.0,9.33662029461378,1.9086598465684883,0.0,34.73259050497253,-47.977289741941036,0.0,0.0
2.6,-0.5139363239379526,-0.4878071392174297,0.0,-1.4020439251161958,-0.27194182768475267,0.0,-0.08322656741837631,5.281553804466394,0.0,9.675553157750363,1.4270283758573146,0.0,33.03820521261995,-48.340908367626916,0.0,0.0
2.61,-0.5279592983057418,-0.49026226213559143,0.0,-1.4023869800745052,-0.21906300874617024,0.0,0.015151475623267019,5.293401602651043,0.0,9.99707823871529,0.9420086137152639,0.0,31.251971874999956,-48.65444664351854,0.0,0.0
2.62,-0.5419807314850544,-0.49218808543738574,0.0,-1.4017304797167924,-0.16609001289580194,0.0,0.11665399734225523,5.300384398576819,0.0,10.300305191186576,0.45411640517830065,0.0,29.379517318244076,-48.91489626200277,0.0,0.0
2.63,-0.5559904747839399,-0.4935839110601776,0.0,-1.4000441082984607,-0.11307162480510502,0.0,0.22109379917312166,5.302476172351103,0.0,10.584399937103491,-0.03610232164139049,0.0,27.426468368484173,-49.119248915466414,0.0,0.0
2.64,-0.5699780858496007,-0.49444952999680003,0.0,-1.3972994628266666,-0.060056861546663676,0.0,0.32827562311111735,5.299656513777778,0.0,10.848584666666685,-0.5280715555555826,0.0,25.398451851851746,-49.264496296296315,0.0,0.0
2.65,-0.5839328481894994,-0.49478522433406613,0.0,-1.3934701308413,-0.0070949149930884525,0.0,0.43799671439478705,5.291910923187993,0.0,11.092137838338061,-1.0211852022998285,0.0,23.301094594478673,-49.3476300968793,0.0,0.0
2.66,-0.5978437914421504,-0.49459176870022964,0.0,-1.3885317625691378,0.04576490879242878,0.0,0.5500473841886212,5.279231112270919,0.0,11.314394178840892,-1.5148070845336363,0.0,21.14002342249645,-49.36564200960221,0.0,0.0
2.67,-0.611699712341309,-0.4938704310913085,0.0,-1.3824621374511716,0.09847325317383004,0.0,0.6642115722656293,5.261615304904514,0.0,11.514744683159734,-2.008270941840296,0.0,18.920865162036964,-49.315523726851865,0.0,0.0
2.68,-0.6254891963173115,-0.4926229730461906,0.0,-1.3752412250431088,0.1509807775682519,0.0,0.7802674096899934,5.239068537986282,0.0,11.69263661454048,-2.5008804307270527,0.0,16.649246639231695,-49.194266941015094,0.0,0.0
2.69,-0.639200639679273,-0.490851649140437,0.0,-1.3668512402890494,0.20323822708035566,0.0,0.8979877814996403,5.211602962264038,0.0,11.84757350449032,-2.991909124624934,0.0,14.330794680212538,-48.99886334447874,0.0,0.0
2.7,-0.6528222723219008,-0.4885592057686998,0.0,-1.3572766931683327,0.25519650514500325,0.0,1.0171408893888962,5.179238143166665,0.0,11.979115152777787,-3.48060051388892,0.0,11.971136111110969,-48.726304629629624,0.0,0.0
2.71,-0.6663421809006307,-0.48574887918567317,0.0,-1.3465044327155642,0.30680674917820294,0.0,1.1374908143910587,5.14200136163488,0.0,12.086877627432706,-3.9661680057977744,0.0,9.575897758058893,-48.373582488854595,0.0,0.0
2.72,-0.6797483324188394,-0.48242439277549126,0.0,-1.334523685413808,0.3580204092364003,0.0,1.2587980795610507,5.099927914951987,0.0,12.170533264746235,-4.4477949245542145,0.0,7.150706447187773,-47.93768861454045,0.0,0.0
2.73,-0.6930285981708451,-0.47858995351949435,0.0,-1.321326087960963,0.4087893296840386,0.0,1.3808202126579916,5.053061417574652,0.0,12.229810669270838,-4.924634511284744,0.0,4.701189004629526,-47.41561469907406,0.0,0.0
2.74,-0.7061707779844475,-0.4742502476322745,0.0,-1.3069057144093017,0.459065833869466,0.0,1.503312308827855,5.001454101963646,0.0,12.264494713820307,-5.395809924039812,0.0,2.232972256515616,-46.80435243484222,0.0,0.0
2.75,-0.7191626247067193,-0.4694104353359246,0.0,-1.291259097678195,0.5088028118091108,0.0,1.6260275932860355,4.945167119414629,0.0,12.27442653946974,-5.860414237793661,0.0,-0.24831697102205652,-46.10089351423181,0.0,0.0
2.7600000000000002,-0.7319918688768008,-0.4640761447423996,0.0,-1.2743852454399989,0.5579538108800033,0.0,1.7487179840000087,4.8842708408888855,0.0,12.259503555555558,-6.317510444444476,0.0,-2.7370518518520157,-45.302229629629586,0.0,0.0
2.77,-0.7446462435294088,-0.4582534648139159,0.0,-1.256285650379126,0.6064731295205668,0.0,1.871134654371898,4.818845157844112,0.0,12.219679439675499,-6.766131452814236,0.0,-5.227605559842367,-44.40535247342247,0.0,0.0
2.7800000000000002,-0.7571135090728125,-0.45194893737129616,0.0,-1.2369642948242807,0.6543159139397541,0.0,1.9930285959211336,4.7489797830651534,0.0,12.154964137688612,-7.205280088648866,0.0,-7.714351268861627,-43.4072537379972,0.0,0.0
2.79,-0.7693814781849873,-0.44516954812018633,0.0,-1.2164276497538793,0.7014382578344553,0.0,2.11415118096702,4.674774551494789,0.0,12.065423863715276,-7.633929094618079,0.0,-10.191662152777901,-42.3049251157407,0.0,0.0
2.8000000000000003,-0.7814380406716994,-0.4379227166650522,0.0,-1.1946846681746304,0.747797305115248,0.0,2.2342547253113945,4.596339721064467,0.0,11.95118110013717,-8.051021130315531,0.0,-12.653911385459708,-41.09535829903971,0.0,0.0
2.81,-0.7932711882302313,-0.4302162854808814,0.0,-1.171746772873305,0.7933513556404201,0.0,2.353093050921196,4.513796273525095,0.0,11.812414597597304,-8.455468772258682,0.0,-15.095472140775165,-39.775544980281154,0.0,0.0
2.82,-0.8048690390625003,-0.42205850781249976,0.0,-1.1476278385416658,0.8380599739583348,0.0,2.4704220486111153,4.427276215277776,0.0,11.649359374999996,-8.846154513888903,0.0,-17.51071759259267,-38.34247685185183,0.0,0.0
2.83,-0.816219862281286,-0.4134580344714244,0.0,-1.1223441682745783,0.8818841010580771,0.0,2.586000240726194,4.336922878204579,0.0,11.462306719510883,-9.221930765571436,0.0,-19.894020914780647,-36.79314560613848,0.0,0.0
2.84,-0.8273121020533059,-0.4044238995001705,0.0,-1.0959144644412977,0.9247861691284147,0.0,2.6995893438244214,4.242891220499312,0.0,11.251604186556925,-9.581619854595349,0.0,-22.239755281207216,-35.12454293552808,0.0,0.0
2.85,-0.8381344014228732,-0.3949655046739221,0.0,-1.0683597939299203,0.9667302193250806,0.0,2.8109548313593815,4.145348127498259,0.0,11.01765559982638,-9.924014025173632,0.0,-24.542293865740866,-33.33366053240732,0.0,0.0
2.86,-0.8486756257598596,-0.38509260280949453,0.0,-1.0397035477650218,1.0076820225463365,0.0,2.91986649636283,4.044472712510972,0.0,10.760921051268856,-10.247875438443085,0.0,-26.796009842249738,-31.417490089163184,0.0,0.0
2.87,-0.8589248857757057,-0.3748152798514933,0.0,-1.0099713950984537,1.047609203216876,0.0,3.0260990141273427,3.9404566176509936,0.0,10.48191690109524,-10.55193617246444,0.0,-28.995276384602327,-29.37302329818234,0.0,0.0
2.88,-0.8688715600512003,-0.36414393570559955,0.0,-0.9791912315733322,1.0864813660800012,0.0,3.1294325048888934,3.8335043146666634,0.0,10.18121577777777,-10.834898222222234,0.0,-31.134466666666746,-27.19725185185179,0.0,0.0
2.89,-0.8785053170197702,-0.35308926378888433,0.0,-0.9473931220611799,1.1242702259981412,0.0,3.229653096509502,3.723833405771835,0.0,9.859446578049969,-11.095433499624932,0.0,-33.20795386231152,-24.88716744255818,0.0,0.0
2.9,-0.8878161363500022,-0.34166222926708406,0.0,-0.9146092377722645,1.1609497407616451,0.0,3.326553487159812,3.611674924476677,0.0,9.517294466906712,-11.33218383350481,0.0,-35.210111145404746,-22.43976176268854,0.0,0.0
2.91,-0.8967943296711403,-0.3298740459487391,0.0,-0.8808737877390864,1.1964962469059135,0.0,3.419933508001743,3.497273636418397,0.0,9.155500877604146,-11.54376096961807,0.0,-37.13531168981495,-19.852026504629492,0.0,0.0
2.92,-0.9054305605852768,-0.31773615180612663,0.0,-0.8462229446730667,1.2308885985368097,0.0,3.5096006858710607,3.3808883401920404,0.0,8.774863511659795,-11.728746570644727,0.0,-38.977928669410225,-17.120953360768095,0.0,0.0
2.93,-0.9137158639099836,-0.3052601830928903,0.0,-0.8106947651943817,1.2641083091644043,0.0,3.5953708059600324,3.262792168181213,0.0,8.37623633885243,-11.885692216188712,0.0,-40.732335258059116,-14.243534023490916,0.0,0.0
2.94,-0.9216410000000004,-0.29245899999999947,0.0,-0.774326666666665,1.296136666666668,0.0,3.6770833333333375,3.1432666666666615,0.0,7.960611111111094,-12.01311111111112,0.0,-42.39277777777783,-11.216296296296356,0.0,0.0
2.95,-0.9291991034618813,-0.2793424769643431,0.0,-0.7371649015989316,1.3269667555267677,0.0,3.754556470206217,3.0225535833420274,0.0,7.532686884870085,-12.131626127979265,0.0,-43.190289519032994,-12.488517292524095,0.0,0.0
2.96,-0.9363817872682567,-0.2659237089776497,0.0,-0.6992499337902109,1.356583575375141,0.0,3.8277106958786047,2.9005915886529436,0.0,7.096852421296277,-12.262905311042534,0.0,-43.973671090535035,-13.767894513031614,0.0,0.0
2.97,-0.9431817366491857,-0.25221489330532876,0.0,-0.6606253452208046,1.3849739980058873,0.0,3.896467729901047,2.777252806628464,0.0,6.653283646701359,-12.406983171875014,0.0,-44.735997569444514,-15.047017824074167,0.0,0.0
2.98,-0.9495920765363449,-0.23822836489131421,0.0,-0.6213354907250461,1.4121236159628363,0.0,3.960751397333337,2.6524093866886087,0.0,6.202225736625493,-12.563820120713318,0.0,-45.470344032921865,-16.318477091906786,0.0,0.0
2.99,-0.9556063791747549,-0.22397660913694234,0.0,-0.5814254734737332,1.4380167464985318,0.0,4.020488321236823,2.5259342446576984,0.0,5.743993115837158,-12.733302466456635,0.0,-46.169785558127636,-17.57486218278473,0.0,0.0
3.0,-0.9612186714547003,-0.20947227460319928,0.0,-0.5409411135316646,1.4626364429433345,0.0,4.07560861516667,2.397701803777771,0.0,5.278969458333311,-12.91524241666668,0.0,-46.827397222222274,-18.80876296296303,0.0,0.0
3.0100000000000002,-0.966423441894606,-0.19472818556221655,0.0,-0.4999289094902273,1.4859645134846737,0.0,4.126046575664163,2.2675887357219127,0.0,4.807607687339214,-13.109378077567749,0.0,-47.43625410236631,-20.012769298696938,0.0,0.0
3.02,-0.9712156472056102,-0.17975735432393375,0.0,-0.45843599317508704,1.5079815473564164,0.0,4.171741374748974,2.1354747016076745,0.0,4.330429975308617,-13.315373454046654,0.0,-47.98943127572021,-21.179471056241493,0.0,0.0
3.0300000000000002,-0.9755907183685933,-0.16457299326380667,0.0,-0.41651007742892915,1.528666948438387,0.0,4.212637752411462,2.001243093010406,0.0,3.8480277439235744,-13.5328184496528,0.0,-48.4800038194445,-22.301458101851942,0.0,0.0
3.04,-0.979544566154407,-0.14918852647747977,0.0,-0.37419939696930493,1.5479989762660047,0.0,4.24868670910494,1.864781772976673,0.0,3.361061664094623,-13.761228866598097,0.0,-48.901046810699626,-23.371320301783328,0.0,0.0
3.0500000000000003,-0.9830735860180588,-0.133617600988301,0.0,-0.33155264232152587,1.5659547944500694,0.0,4.279846198237979,1.7259838170375834,0.0,2.8702616559606096,-14.000046405757054,0.0,-49.24563532664613,-24.38164752229089,0.0,0.0
3.06,-0.9861746622976002,-0.11787409743359914,0.0,-0.28861888682666426,1.5825105265066677,0.0,4.3060818186666685,1.5847482542222142,0.0,2.3764268888888607,-14.248638666666686,0.0,-49.506844444444475,-25.325029629629686,0.0,0.0
3.0700000000000003,-0.9888451716484703,-0.10197214015560033,0.0,-0.24544750672460192,1.5976413190972245,0.0,4.327367507186923,1.4409808080709332,0.0,1.8804257814750116,-14.506299147526603,0.0,-49.67774924125517,-26.19405649005494,0.0,0.0
3.08,-0.9910829856440451,-0.08592610662290426,0.0,-0.20208809431218544,1.6113214126786795,0.0,4.3436862310267506,1.294594637648825,0.0,1.3831960015431806,-14.772247245198923,0.0,-49.7514247942387,-26.981317969821724,0.0,0.0
3.09,-0.9928864724731447,-0.06975063610839788,0.0,-0.1585903641764307,1.6235242195638024,0.0,4.355030680338542,1.1455110785590221,0.0,0.8857444661458143,-15.04562825520835,0.0,-49.72094618055557,-27.679403935185217,0.0,0.0
3.1,-0.9942544976652468,-0.05346063754952188,0.0,-0.1150040525028232,1.6342224093916422,0.0,4.361403960691359,0.9936603839560947,0.0,0.3891473415637554,-15.325513371742133,0.0,-49.579388477366265,-28.28090425240059,0.0,0.0
3.11,-0.9951864237741589,-0.037071296516782426,0.0,-0.07137880945869568,1.6433880020081033,0.0,4.362820285563208,0.8389824655594502,0.0,-0.10544995669369239,-15.61089968765005,0.0,-49.31982676183128,-28.778408787722935,0.0,0.0
3.12,-0.9956821089509,-0.020598081216399,0.0,-0.02776408465166391,1.6509924677566672,0.0,4.359305668833334,0.6814276346666563,0.0,-0.5968327638889201,-15.900710194444468,0.0,-48.9353361111111,-29.164507407407434,0.0,0.0
3.13,-0.9957419043365421,-0.004056747453005438,0.0,0.015790994336831732,1.657006835179235,0.0,4.350898617274499,0.5209573431668741,0.0,-1.0837171660558331,-16.193793782300258,0.0,-48.41899160236625,-29.431789977709208,0.0,0.0
3.14,-0.9953666502057613,0.01253665752172023,0.0,0.05923775034293832,1.661401806127115,0.0,4.3376508230452675,0.35754492455417264,0.0,-1.564750000000033,-16.488925240054893,0.0,-47.763868312757175,-29.572846364883414,0.0,0.0
3.15,-0.9945576707918523,0.029165792348574082,0.0,0.10252809193669443,1.6641478782821355,0.0,4.319627856182291,0.19117633494096475,0.0,-2.038508853298633,-16.78480525520835,0.0,-46.96304131944443,-29.580266435185194,0.0,0.0
3.16,-0.9933167677239532,0.04581402016261865,0.0,0.14561465566328813,1.6652154750878967,0.0,4.296909857092592,0.021850894071318905,0.0,-2.5035020643004424,-17.080060413923206,0.0,-46.00958569958843,-29.446640054869683,0.0,0.0
3.17,-0.9916462120072341,0.06246440853132679,0.0,0.18845095520920585,1.6645750830911534,0.0,4.269592229045845,-0.15041797366560328,0.0,-2.9581687221257935,-17.373243201024536,0.0,-44.89657653034976,-29.16455709019204,0.0,0.0
3.18,-0.9895487344767999,0.0790997308032011,0.0,0.23099153749333612,1.6621973966933332,0.0,4.2377863306666645,-0.3256019982222349,0.0,-3.4008786666666966,-17.662832000000023,0.0,-43.617088888888816,-28.726607407407382,0.0,0.0
3.19,-0.9870275146560563,0.09570246894094836,0.0,0.2731921456829659,1.6580534703121872,0.0,4.201620168426889,-0.5036573228791674,0.0,-3.8299324885866985,-17.947231092999846,0.0,-42.1641978523662,-28.125380872770897,0.0,0.0
3.2,-0.9840861679502924,0.11225481791333242,0.0,0.3150098891347285,1.6521148779535753,0.0,4.161239089137857,-0.6845237632318377,0.0,-4.243561529321018,-18.22477066083679,0.0,-40.530978497942286,-27.353467352537674,0.0,0.0
3.21,-0.9807287311062288,0.12873869171978358,0.0,0.3564034202604448,1.644353880193385,0.0,4.116806472442706,-0.8681240661770926,0.0,-4.639927881076409,-18.49370678298613,0.0,-38.710505902777705,-26.40345671296292,0.0,0.0
3.22,-0.9769596458682818,0.1451357311218901,0.0,0.39733311831791773,1.634743598569583,0.0,4.068504423308639,-1.0543631688998771,0.0,-5.017124386831305,-18.752221437585757,0.0,-36.69585514403279,-25.26793882030171,0.0,0.0
3.23,-0.9727837407622972,0.16142731315584907,0.0,0.43776128012662097,1.6232581973844038,0.0,4.016534464519223,-1.2431274578597926,0.0,-5.373174640335669,-18.99842250143606,0.0,-34.48010129886821,-23.93950354080927,0.0,0.0
3.24,-0.9682062109374997,0.17759456250000116,0.0,0.47765231770833616,1.6098730729166655,0.0,3.961118229166663,-1.4342840277777928,0.0,-5.706032986111139,-19.230343750000024,0.0,-32.056319444444284,-22.410740740740636,0.0,0.0
3.25,-0.9632325959974143,0.19361836477152794,0.0,0.5169729628526883,1.5945650500442288,0.0,3.9024981531440943,-1.627679940622739,0.0,-6.013584519450894,-19.445944857403138,0.0,-29.417584657921694,-20.674240286351086,0.0,0.0
3.2600000000000002,-0.957868755750505,0.20947938182643588,0.0,0.5556924786076297,1.5773125862765782,0.0,3.8409381676378556,-1.823141484598095,0.0,-6.293645086419775,-19.64311139643349,0.0,-26.556972016460705,-18.722592043895602,0.0,0.0
